id,type,time,products,items,orders,employees,packages,customers
reorder_i-880096,reorder_item,2023-04-13T10:27:18,Echo_Studio,i-880096,,Nina_Graves,,
send_p-660003,send_package,2023-04-13T10:50:06,"Echo_Plus,Kindle_Paperwhite,iPad,iPad_Pro,iPhone_8,iPhone_X","i-880008,i-880009,i-880010,i-880011,i-880012,i-880067,i-880068",,"Alessandro_Berti,Nina_Graves",p-660003,
pick_i-880093,pick_item,2023-04-13T11:22:27,iPad_Air,i-880093,,Christopher_Schwanen,,
place_o-990025,place_order,2023-04-13T11:39:56,"Echo_Dot,iPad_Air","i-880111,i-880112,i-880113",o-990025,,,SwissPeak_Timepieces_AG
pick_i-880094,pick_item,2023-04-13T11:44:44,Fire_Stick,i-880094,,Christopher_Schwanen,,
pick_i-880104,pick_item,2023-04-13T12:18:36,iPhone_8,i-880104,,Benedikt_Knopp,,
pick_i-880109,pick_item,2023-04-13T13:01:14,iPad_Air,i-880109,,Benedikt_Knopp,,
create_p-660005,create_package,2023-04-13T13:01:36,"Echo,Fire_Stick_4K,iPad_Air,iPad_Pro,iPhone_11_Pro,iPhone_8","i-880033,i-880034,i-880035,i-880037,i-880038,i-880039,i-880103,i-880104,i-880106",,Detlef_Wetzeler,p-660005,
pick_i-880108,pick_item,2023-04-13T13:01:36,Echo_Plus,i-880108,,Mahsa_Bafrani,,
deliver_p-660002,package_delivered,2023-04-13T13:28:20,"Echo,Echo_Dot,Echo_Show_8,Fire_Stick_4K,Kindle_Paperwhite,iPhone_8","i-880013,i-880014,i-880015,i-880017,i-880019,i-880020",,Eduardo_Goulart_Rocha,p-660002,
send_p-660005,send_package,2023-04-13T13:57:03,"Echo,Fire_Stick_4K,iPad_Air,iPad_Pro,iPhone_11_Pro,iPhone_8","i-880033,i-880034,i-880035,i-880037,i-880038,i-880039,i-880103,i-880104,i-880106",,"Leah_Tacke_genannt_Unterberg,Yisong_Zhang",p-660005,
confirm_o-990025,confirm_order,2023-04-13T14:07:55,"Echo_Dot,iPad_Air","i-880111,i-880112,i-880113",o-990025,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
pick_i-880078,pick_item,2023-04-13T14:54:11,Echo_Dot,i-880078,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-880111,item_out_of_stock,2023-04-13T15:19:43,Echo_Dot,i-880111,,Marco_Pegoraro,,
deliver_p-660003,package_delivered,2023-04-13T16:01:52,"Echo_Plus,Kindle_Paperwhite,iPad,iPad_Pro,iPhone_8,iPhone_X","i-880008,i-880009,i-880010,i-880011,i-880012,i-880067,i-880068",,Alessandro_Berti,p-660003,
pay_o-990021,pay_order,2023-04-13T16:25:42,"Echo_Studio,iPad,iPad_Pro","i-880095,i-880096,i-880097",o-990021,,,
out_of_stock_i-880105,item_out_of_stock,2023-04-13T16:29:56,iPad_Air,i-880105,,Christopher_Schwanen,,
place_o-990026,place_order,2023-04-13T16:40:11,"Echo_Show_8,Echo_Studio,iPad","i-880114,i-880115,i-880116",o-990026,,,Carpathian_Financial_Services_plc
deliver_p-660005,package_delivered,2023-04-13T17:27:26,"Echo,Fire_Stick_4K,iPad_Air,iPad_Pro,iPhone_11_Pro,iPhone_8","i-880033,i-880034,i-880035,i-880037,i-880038,i-880039,i-880103,i-880104,i-880106",,Yisong_Zhang,p-660005,
pay_o-990017,pay_order,2023-04-13T18:52:12,"Echo_Dot,Echo_Plus,Echo_Show_5,Fire_Stick,Fire_Stick_4K,iPad_mini","i-880078,i-880079,i-880080,i-880081,i-880082,i-880083",o-990017,,,
out_of_stock_i-880112,item_out_of_stock,2023-04-13T19:03:34,iPad_Air,i-880112,,Benedikt_Knopp,,
out_of_stock_i-880114,item_out_of_stock,2023-04-14T07:07:37,iPad,i-880114,,Nina_Graves,,
reorder_i-880111,reorder_item,2023-04-14T07:31:06,Echo_Dot,i-880111,,Marco_Pegoraro,,
pick_i-880100,pick_item,2023-04-14T07:41:21,Echo_Show_5,i-880100,,Mahsa_Bafrani,,
pick_i-880101,pick_item,2023-04-14T07:42:55,MacBook_Air,i-880101,,Marco_Pegoraro,,
pay_o-990025,pay_order,2023-04-14T08:05:59,"Echo_Dot,iPad_Air","i-880111,i-880112,i-880113",o-990025,,,
reorder_i-880083,reorder_item,2023-04-14T08:06:38,Fire_Stick,i-880083,,Marco_Pegoraro,,
place_o-990027,place_order,2023-04-14T08:16:41,"Echo_Plus,iPad_Air","i-880117,i-880118",o-990027,,,Vesta_Fashion_House_GmbH
pay_o-990018,pay_order,2023-04-14T08:26:41,"Echo_Dot,Echo_Show_5,Kindle_Paperwhite,iPhone_11_Pro","i-880084,i-880085,i-880086,i-880087,i-880088",o-990018,,,
pick_i-880113,pick_item,2023-04-14T08:37:52,iPad_Air,i-880113,,Leah_Tacke_genannt_Unterberg,,
confirm_o-990026,confirm_order,2023-04-14T08:56:07,"Echo_Show_8,Echo_Studio,iPad","i-880114,i-880115,i-880116",o-990026,Jan_Niklas_Adams,,Carpathian_Financial_Services_plc
confirm_o-990024,confirm_order,2023-04-14T09:13:33,"Echo_Plus,iPad_Air,iPhone_8","i-880108,i-880109,i-880110",o-990024,Christine_von_Dobbert,,Iberian_Sun_Solaridades_SA
pick_i-880107,pick_item,2023-04-14T09:25:20,Fire_Stick_4K,i-880107,,Christopher_Schwanen,,
reorder_i-880079,reorder_item,2023-04-14T09:52:52,Fire_Stick_4K,i-880079,,Detlef_Wetzeler,,
pick_i-880110,pick_item,2023-04-14T10:44:27,iPhone_8,i-880110,,Benedikt_Knopp,,
pick_i-880088,pick_item,2023-04-14T12:07:23,iPhone_11_Pro,i-880088,,Nina_Graves,,
place_o-990028,place_order,2023-04-14T12:53:41,"Echo_Plus,iPad_mini,iPhone_11_Pro,iPhone_X","i-880119,i-880120,i-880121,i-880122",o-990028,,,Nordica_Systems_GmbH
pick_i-880099,pick_item,2023-04-14T13:28:30,Kindle,i-880099,,Detlef_Wetzeler,,
pick_i-880122,pick_item,2023-04-14T14:52:44,iPad_mini,i-880122,,Marco_Pegoraro,,
create_p-660006,create_package,2023-04-14T14:52:44,"Echo_Studio,iPad,iPhone_11,iPhone_11_Pro,iPhone_8,iPhone_X","i-880044,i-880045,i-880047,i-880048,i-880049,i-880051",,Detlef_Wetzeler,p-660006,
pick_i-880121,pick_item,2023-04-14T15:11:51,Echo_Plus,i-880121,,Benedikt_Knopp,,
pick_i-880098,pick_item,2023-04-14T15:15:27,iPad,i-880098,,Leah_Tacke_genannt_Unterberg,,
reorder_i-880105,reorder_item,2023-04-14T17:45:54,iPad_Air,i-880105,,Christopher_Schwanen,,
place_o-990029,place_order,2023-04-14T18:21:40,"Echo,Kindle,iPhone_X","i-880123,i-880124,i-880125",o-990029,,,AlpenTech_Innovations_AG
place_o-990030,place_order,2023-04-17T00:45:08,"Echo,Echo_Dot,Echo_Show_8,Fire_Stick_4K,MacBook_Air,iPad_Air,iPhone_8","i-880126,i-880127,i-880128,i-880129,i-880130,i-880131,i-880132,i-880133,i-880134",o-990030,,,Golden_Fleece_Textiles_S.A.R.L.
reorder_i-880114,reorder_item,2023-04-17T06:32:33,iPad,i-880114,,Christopher_Schwanen,,
pick_i-880090,pick_item,2023-04-17T06:49:09,iPad,i-880090,,Benedikt_Knopp,,
reorder_i-880112,reorder_item,2023-04-17T06:52:27,iPad_Air,i-880112,,Christopher_Schwanen,,
pick_i-880119,pick_item,2023-04-17T07:05:56,iPhone_X,i-880119,,Marco_Pegoraro,,
confirm_o-990030,confirm_order,2023-04-17T07:09:39,"Echo,Echo_Dot,Echo_Show_8,Fire_Stick_4K,MacBook_Air,iPad_Air,iPhone_8","i-880126,i-880127,i-880128,i-880129,i-880130,i-880131,i-880132,i-880133,i-880134",o-990030,Mara_Nitschke,,Golden_Fleece_Textiles_S.A.R.L.
pick_i-880123,pick_item,2023-04-17T07:20:27,Kindle,i-880123,,Leah_Tacke_genannt_Unterberg,,
pick_i-880050,pick_item,2023-04-17T07:58:42,iPad_Pro,i-880050,,Detlef_Wetzeler,,
create_p-660007,create_package,2023-04-17T07:58:42,"Echo_Show_8,Echo_Studio,iPad,iPad_Pro,iPad_mini","i-880052,i-880053,i-880054,i-880095,i-880097",,Nina_Graves,p-660007,
confirm_o-990027,confirm_order,2023-04-17T08:00:16,"Echo_Plus,iPad_Air","i-880117,i-880118",o-990027,Istvan_Koren,,Vesta_Fashion_House_GmbH
confirm_o-990029,confirm_order,2023-04-17T08:35:32,"Echo,Kindle,iPhone_X","i-880123,i-880124,i-880125",o-990029,Wil_van_der_Aalst,,AlpenTech_Innovations_AG
send_p-660006,send_package,2023-04-17T08:38:41,"Echo_Studio,iPad,iPhone_11,iPhone_11_Pro,iPhone_8,iPhone_X","i-880044,i-880045,i-880047,i-880048,i-880049,i-880051",,"Benedikt_Knopp,Majid_Rafiei",p-660006,
pick_i-880134,pick_item,2023-04-17T08:48:00,iPad_Air,i-880134,,Detlef_Wetzeler,,
pay_o-990020,pay_order,2023-04-17T09:17:45,"Fire_Stick,iPad_Air,iPhone_11","i-880092,i-880093,i-880094",o-990020,,,
pick_i-880125,pick_item,2023-04-17T09:23:46,Echo,i-880125,,Leah_Tacke_genannt_Unterberg,,
pick_i-880132,pick_item,2023-04-17T09:40:50,Fire_Stick_4K,i-880132,,Detlef_Wetzeler,,
place_o-990031,place_order,2023-04-17T11:03:58,"Fire_Stick_4K,iPhone_8","i-880135,i-880136,i-880137",o-990031,,,Pantheon_Art_Gallery_Kft.
pay_o-990027,pay_order,2023-04-17T11:47:52,"Echo_Plus,iPad_Air","i-880117,i-880118",o-990027,,,
out_of_stock_i-880135,item_out_of_stock,2023-04-17T11:51:22,Fire_Stick_4K,i-880135,,Nina_Graves,,
out_of_stock_i-880102,item_out_of_stock,2023-04-17T12:10:56,Kindle_Paperwhite,i-880102,,Leah_Tacke_genannt_Unterberg,,
pick_i-880059,pick_item,2023-04-17T13:08:19,Echo_Dot,i-880059,,Marco_Pegoraro,,
pick_i-880133,pick_item,2023-04-17T13:15:22,iPhone_8,i-880133,,Mahsa_Bafrani,,
create_p-660008,create_package,2023-04-17T13:15:22,"Echo,Echo_Dot,MacBook_Air,iPad_Air,iPad_Pro","i-880055,i-880056,i-880057,i-880058,i-880059,i-880113",,Nina_Graves,p-660008,
pick_i-880083,pick_item,2023-04-17T13:59:30,Fire_Stick,i-880083,,Detlef_Wetzeler,,
fail_p-660006_1,failed_delivery,2023-04-17T14:13:05,"Echo_Studio,iPad,iPhone_11,iPhone_11_Pro,iPhone_8,iPhone_X","i-880044,i-880045,i-880047,i-880048,i-880049,i-880051",,Majid_Rafiei,p-660006,
reorder_i-880135,reorder_item,2023-04-17T14:13:36,Fire_Stick_4K,i-880135,,Christopher_Schwanen,,
send_p-660007,send_package,2023-04-17T14:21:13,"Echo_Show_8,Echo_Studio,iPad,iPad_Pro,iPad_mini","i-880052,i-880053,i-880054,i-880095,i-880097",,"Detlef_Wetzeler,Eduardo_Goulart_Rocha",p-660007,
pick_i-880136,pick_item,2023-04-17T14:48:24,Fire_Stick_4K,i-880136,,Benedikt_Knopp,,
place_o-990032,place_order,2023-04-17T15:28:15,"Echo_Show_5,Echo_Show_8,Fire_Stick_4K,Kindle_Paperwhite,iPad_Pro","i-880138,i-880139,i-880140,i-880141,i-880142",o-990032,,,Mediterranea_Luxury_Cruises_S.p.A.
out_of_stock_i-880116,item_out_of_stock,2023-04-17T15:45:28,Echo_Show_8,i-880116,,Mahsa_Bafrani,,
pick_i-880118,pick_item,2023-04-17T16:06:18,iPad_Air,i-880118,,Benedikt_Knopp,,
confirm_o-990028,confirm_order,2023-04-17T17:14:29,"Echo_Plus,iPad_mini,iPhone_11_Pro,iPhone_X","i-880119,i-880120,i-880121,i-880122",o-990028,Istvan_Koren,,Nordica_Systems_GmbH
create_p-660009,create_package,2023-04-17T23:00:00,"Fire_Stick_4K,iPhone_11,iPhone_8,iPhone_X","i-880060,i-880061,i-880062,i-880063,i-880064,i-880065",,Mahsa_Bafrani,p-660009,
place_o-990033,place_order,2023-04-18T05:33:53,"Echo_Plus,Kindle_Paperwhite,MacBook_Air,iPhone_11_Pro","i-880143,i-880144,i-880145,i-880146",o-990033,,,Mediterranea_Luxury_Cruises_S.p.A.
deliver_p-660007,package_delivered,2023-04-18T07:51:02,"Echo_Show_8,Echo_Studio,iPad,iPad_Pro,iPad_mini","i-880052,i-880053,i-880054,i-880095,i-880097",,Eduardo_Goulart_Rocha,p-660007,
send_p-660009,send_package,2023-04-18T08:44:34,"Fire_Stick_4K,iPhone_11,iPhone_8,iPhone_X","i-880060,i-880061,i-880062,i-880063,i-880064,i-880065",,"Mahsa_Bafrani,Majid_Rafiei",p-660009,
confirm_o-990033,confirm_order,2023-04-18T09:07:33,"Echo_Plus,Kindle_Paperwhite,MacBook_Air,iPhone_11_Pro","i-880143,i-880144,i-880145,i-880146",o-990033,Istvan_Koren,,Mediterranea_Luxury_Cruises_S.p.A.
pick_i-880036,pick_item,2023-04-18T09:24:18,iPad_mini,i-880036,,Nina_Graves,,
pick_i-880066,pick_item,2023-04-18T10:12:20,iPad_mini,i-880066,,Marco_Pegoraro,,
place_o-990034,place_order,2023-04-18T11:21:35,"Echo,Echo_Studio,iPhone_11_Pro","i-880147,i-880148,i-880149",o-990034,,,Mediterranea_Luxury_Cruises_S.p.A.
pick_i-880018,pick_item,2023-04-18T12:25:52,iPad_Pro,i-880018,,Leah_Tacke_genannt_Unterberg,,
pick_i-880139,pick_item,2023-04-18T12:27:12,Echo_Show_8,i-880139,,Marco_Pegoraro,,
pick_i-880148,pick_item,2023-04-18T12:51:54,iPhone_11_Pro,i-880148,,Detlef_Wetzeler,,
pick_i-880143,pick_item,2023-04-18T12:55:49,iPhone_11_Pro,i-880143,,Marco_Pegoraro,,
deliver_p-660006,package_delivered,2023-04-18T13:24:23,"Echo_Studio,iPad,iPhone_11,iPhone_11_Pro,iPhone_8,iPhone_X","i-880044,i-880045,i-880047,i-880048,i-880049,i-880051",,Majid_Rafiei,p-660006,
pick_i-880145,pick_item,2023-04-18T13:39:04,MacBook_Air,i-880145,,Leah_Tacke_genannt_Unterberg,,
pay_o-990019,pay_order,2023-04-18T13:39:09,"Echo_Studio,iPad,iPhone_11","i-880089,i-880090,i-880091",o-990019,,,
reorder_i-880102,reorder_item,2023-04-18T13:39:58,Kindle_Paperwhite,i-880102,,Detlef_Wetzeler,,
pick_i-880105,pick_item,2023-04-18T13:59:55,iPad_Air,i-880105,,Detlef_Wetzeler,,
confirm_o-990031,confirm_order,2023-04-18T14:35:49,"Fire_Stick_4K,iPhone_8","i-880135,i-880136,i-880137",o-990031,Istvan_Koren,,Pantheon_Art_Gallery_Kft.
pay_o-990010,pay_order,2023-04-18T14:41:49,"iPad_Pro,iPhone_11,iPhone_11_Pro,iPhone_X","i-880048,i-880049,i-880050,i-880051",o-990010,,,
send_p-660008,send_package,2023-04-18T14:45:22,"Echo,Echo_Dot,MacBook_Air,iPad_Air,iPad_Pro","i-880055,i-880056,i-880057,i-880058,i-880059,i-880113",,"Alessandro_Berti,Mahsa_Bafrani",p-660008,
reorder_i-880116,reorder_item,2023-04-18T15:00:28,Echo_Show_8,i-880116,,Benedikt_Knopp,,
create_p-660010,create_package,2023-04-18T15:30:06,"Echo,Echo_Plus,Echo_Show_5,Kindle,MacBook_Air,iPad,iPad_Air,iPad_mini,iPhone_8","i-880069,i-880070,i-880071,i-880098,i-880099,i-880100,i-880101,i-880108,i-880109,i-880110",,Nina_Graves,p-660010,
pick_i-880147,pick_item,2023-04-18T15:30:06,Echo_Studio,i-880147,,Detlef_Wetzeler,,
send_p-660010,send_package,2023-04-18T15:30:41,"Echo,Echo_Plus,Echo_Show_5,Kindle,MacBook_Air,iPad,iPad_Air,iPad_mini,iPhone_8","i-880069,i-880070,i-880071,i-880098,i-880099,i-880100,i-880101,i-880108,i-880109,i-880110",,"Gyunam_Park,Mahsa_Bafrani",p-660010,
place_o-990035,place_order,2023-04-18T16:03:28,"Echo_Dot,Echo_Studio,iPhone_11,iPhone_8,iPhone_X","i-880150,i-880151,i-880152,i-880153,i-880154",o-990035,,,Danube_Pharmaceuticals_BV
pick_i-880140,pick_item,2023-04-18T16:16:19,Echo_Show_5,i-880140,,Leah_Tacke_genannt_Unterberg,,
deliver_p-660008,package_delivered,2023-04-18T19:45:58,"Echo,Echo_Dot,MacBook_Air,iPad_Air,iPad_Pro","i-880055,i-880056,i-880057,i-880058,i-880059,i-880113",,Alessandro_Berti,p-660008,
pick_i-880128,pick_item,2023-04-19T06:57:36,Fire_Stick_4K,i-880128,,Mahsa_Bafrani,,
place_o-990036,place_order,2023-04-19T07:03:02,"Fire_Stick,MacBook_Pro,iPad,iPad_mini","i-880155,i-880156,i-880157,i-880158",o-990036,,,Iberian_Sun_Solaridades_SA
pick_i-880127,pick_item,2023-04-19T07:33:52,MacBook_Air,i-880127,,Marco_Pegoraro,,
pay_o-990030,pay_order,2023-04-19T08:05:51,"Echo,Echo_Dot,Echo_Show_8,Fire_Stick_4K,MacBook_Air,iPad_Air,iPhone_8","i-880126,i-880127,i-880128,i-880129,i-880130,i-880131,i-880132,i-880133,i-880134",o-990030,,,
pick_i-880151,pick_item,2023-04-19T08:10:10,iPhone_11,i-880151,,Leah_Tacke_genannt_Unterberg,,
deliver_p-660009,package_delivered,2023-04-19T08:22:59,"Fire_Stick_4K,iPhone_11,iPhone_8,iPhone_X","i-880060,i-880061,i-880062,i-880063,i-880064,i-880065",,Majid_Rafiei,p-660009,
pick_i-880150,pick_item,2023-04-19T08:29:54,iPhone_X,i-880150,,Benedikt_Knopp,,
pick_i-880115,pick_item,2023-04-19T08:38:33,Echo_Studio,i-880115,,Benedikt_Knopp,,
pick_i-880120,pick_item,2023-04-19T08:43:42,iPhone_11_Pro,i-880120,,Leah_Tacke_genannt_Unterberg,,
pick_i-880046,pick_item,2023-04-19T08:57:16,Fire_Stick,i-880046,,Mahsa_Bafrani,,
pick_i-880117,pick_item,2023-04-19T09:13:30,Echo_Plus,i-880117,,Benedikt_Knopp,,
pick_i-880138,pick_item,2023-04-19T09:30:18,iPad_Pro,i-880138,,Leah_Tacke_genannt_Unterberg,,
create_p-660011,create_package,2023-04-19T09:30:18,"Echo_Plus,Echo_Studio,Fire_Stick_4K,iPad,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_X","i-880072,i-880073,i-880074,i-880075,i-880076,i-880077,i-880089,i-880090,i-880091,i-880119,i-880120,i-880121,i-880122",,Benedikt_Knopp,p-660011,
pick_i-880155,pick_item,2023-04-19T09:33:09,MacBook_Pro,i-880155,,Marco_Pegoraro,,
deliver_p-660010,package_delivered,2023-04-19T09:39:16,"Echo,Echo_Plus,Echo_Show_5,Kindle,MacBook_Air,iPad,iPad_Air,iPad_mini,iPhone_8","i-880069,i-880070,i-880071,i-880098,i-880099,i-880100,i-880101,i-880108,i-880109,i-880110",,Gyunam_Park,p-660010,
pick_i-880146,pick_item,2023-04-19T09:55:11,Kindle_Paperwhite,i-880146,,Marco_Pegoraro,,
pick_i-880130,pick_item,2023-04-19T10:16:15,Echo_Show_8,i-880130,,Mahsa_Bafrani,,
pick_i-880149,pick_item,2023-04-19T10:42:12,Echo,i-880149,,Christopher_Schwanen,,
place_o-990037,place_order,2023-04-19T11:26:23,"Echo_Show_8,Fire_Stick,Fire_Stick_4K,iPad_Pro,iPhone_11,iPhone_11_Pro","i-880159,i-880160,i-880161,i-880162,i-880163,i-880164",o-990037,,,Balkan_Minerals_d.o.o.
confirm_o-990035,confirm_order,2023-04-19T11:38:52,"Echo_Dot,Echo_Studio,iPhone_11,iPhone_8,iPhone_X","i-880150,i-880151,i-880152,i-880153,i-880154",o-990035,Christine_von_Dobbert,,Danube_Pharmaceuticals_BV
confirm_o-990034,confirm_order,2023-04-19T11:54:50,"Echo,Echo_Studio,iPhone_11_Pro","i-880147,i-880148,i-880149",o-990034,Wil_van_der_Aalst,,Mediterranea_Luxury_Cruises_S.p.A.
send_p-660011,send_package,2023-04-19T11:55:14,"Echo_Plus,Echo_Studio,Fire_Stick_4K,iPad,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_X","i-880072,i-880073,i-880074,i-880075,i-880076,i-880077,i-880089,i-880090,i-880091,i-880119,i-880120,i-880121,i-880122",,"Eduardo_Goulart_Rocha,Marco_Pegoraro",p-660011,
pick_i-880007,pick_item,2023-04-19T12:14:12,Fire_Stick,i-880007,,Nina_Graves,,
pick_i-880158,pick_item,2023-04-19T12:44:04,Fire_Stick,i-880158,,Mahsa_Bafrani,,
confirm_o-990037,confirm_order,2023-04-19T13:03:35,"Echo_Show_8,Fire_Stick,Fire_Stick_4K,iPad_Pro,iPhone_11,iPhone_11_Pro","i-880159,i-880160,i-880161,i-880162,i-880163,i-880164",o-990037,Christine_von_Dobbert,,Balkan_Minerals_d.o.o.
confirm_o-990036,confirm_order,2023-04-19T13:35:19,"Fire_Stick,MacBook_Pro,iPad,iPad_mini","i-880155,i-880156,i-880157,i-880158",o-990036,Christine_von_Dobbert,,Iberian_Sun_Solaridades_SA
pay_o-990035,pay_order,2023-04-19T13:46:50,"Echo_Dot,Echo_Studio,iPhone_11,iPhone_8,iPhone_X","i-880150,i-880151,i-880152,i-880153,i-880154",o-990035,,,
pick_i-880102,pick_item,2023-04-19T13:50:22,Kindle_Paperwhite,i-880102,,Nina_Graves,,
pick_i-880154,pick_item,2023-04-19T13:50:27,Echo_Dot,i-880154,,Nina_Graves,,
out_of_stock_i-880152,item_out_of_stock,2023-04-19T14:19:10,Echo_Studio,i-880152,,Christopher_Schwanen,,
out_of_stock_i-880141,item_out_of_stock,2023-04-19T14:35:57,Fire_Stick_4K,i-880141,,Detlef_Wetzeler,,
pick_i-880162,pick_item,2023-04-19T14:41:08,Echo_Show_8,i-880162,,Christopher_Schwanen,,
pick_i-880161,pick_item,2023-04-19T15:01:48,Fire_Stick_4K,i-880161,,Detlef_Wetzeler,,
out_of_stock_i-880131,item_out_of_stock,2023-04-19T15:10:17,Echo_Dot,i-880131,,Leah_Tacke_genannt_Unterberg,,
place_o-990038,place_order,2023-04-19T16:13:05,"Echo_Show_5,Echo_Studio,iPhone_8","i-880165,i-880166,i-880167",o-990038,,,Baltic_Wave_Energies_Ltd.
reorder_i-880141,reorder_item,2023-04-19T16:19:16,Fire_Stick_4K,i-880141,,Nina_Graves,,
out_of_stock_i-880164,item_out_of_stock,2023-04-19T19:26:39,iPhone_11,i-880164,,Nina_Graves,,
confirm_o-990032,confirm_order,2023-04-19T20:17:22,"Echo_Show_5,Echo_Show_8,Fire_Stick_4K,Kindle_Paperwhite,iPad_Pro","i-880138,i-880139,i-880140,i-880141,i-880142",o-990032,Wil_van_der_Aalst,,Mediterranea_Luxury_Cruises_S.p.A.
out_of_stock_i-880153,item_out_of_stock,2023-04-20T07:04:44,iPhone_8,i-880153,,Leah_Tacke_genannt_Unterberg,,
place_o-990039,place_order,2023-04-20T07:22:28,"Echo_Show_5,Kindle,iPad,iPad_mini,iPhone_11_Pro","i-880168,i-880169,i-880170,i-880171,i-880172,i-880173",o-990039,,,SwissPeak_Timepieces_AG
reorder_i-880131,reorder_item,2023-04-20T07:40:53,Echo_Dot,i-880131,,Christopher_Schwanen,,
pick_i-880126,pick_item,2023-04-20T08:11:43,Echo,i-880126,,Christopher_Schwanen,,
pick_i-880124,pick_item,2023-04-20T08:26:11,iPhone_X,i-880124,,Detlef_Wetzeler,,
create_p-660012,create_package,2023-04-20T08:37:13,"Echo,Echo_Show_5,Kindle,Kindle_Paperwhite,iPhone_11_Pro,iPhone_X","i-880085,i-880086,i-880087,i-880088,i-880123,i-880124,i-880125",,Nina_Graves,p-660012,
pick_i-880142,pick_item,2023-04-20T08:37:13,Kindle_Paperwhite,i-880142,,Leah_Tacke_genannt_Unterberg,,
out_of_stock_i-880172,item_out_of_stock,2023-04-20T09:28:36,iPad,i-880172,,Leah_Tacke_genannt_Unterberg,,
pick_i-880171,pick_item,2023-04-20T09:34:12,iPhone_11_Pro,i-880171,,Christopher_Schwanen,,
pick_i-880169,pick_item,2023-04-20T10:23:57,Echo_Show_5,i-880169,,Nina_Graves,,
pick_i-880144,pick_item,2023-04-20T10:30:57,Echo_Plus,i-880144,,Detlef_Wetzeler,,
pick_i-880156,pick_item,2023-04-20T10:32:27,iPad_mini,i-880156,,Nina_Graves,,
pick_i-880081,pick_item,2023-04-20T10:36:15,iPad_mini,i-880081,,Leah_Tacke_genannt_Unterberg,,
deliver_p-660011,package_delivered,2023-04-20T10:54:38,"Echo_Plus,Echo_Studio,Fire_Stick_4K,iPad,iPad_Pro,iPad_mini,iPhone_11,iPhone_11_Pro,iPhone_X","i-880072,i-880073,i-880074,i-880075,i-880076,i-880077,i-880089,i-880090,i-880091,i-880119,i-880120,i-880121,i-880122",,Eduardo_Goulart_Rocha,p-660011,
pick_i-880129,pick_item,2023-04-20T11:17:23,Echo,i-880129,,Mahsa_Bafrani,,
reorder_i-880152,reorder_item,2023-04-20T11:45:47,Echo_Studio,i-880152,,Leah_Tacke_genannt_Unterberg,,
place_o-990040,place_order,2023-04-20T12:05:15,"Kindle_Paperwhite,iPhone_8","i-880174,i-880175",o-990040,,,Golden_Fleece_Textiles_S.A.R.L.
reorder_i-880172,reorder_item,2023-04-20T12:22:47,iPad,i-880172,,Christopher_Schwanen,,
pick_i-880112,pick_item,2023-04-20T12:54:46,iPad_Air,i-880112,,Nina_Graves,,
create_p-660013,create_package,2023-04-20T12:54:46,"Echo,Echo_Dot,Echo_Plus,Echo_Show_5,Echo_Show_8,Fire_Stick,Fire_Stick_4K,MacBook_Air,iPad_Air,iPad_mini,iPhone_8","i-880078,i-880080,i-880081,i-880082,i-880083,i-880126,i-880127,i-880128,i-880129,i-880130,i-880132,i-880133,i-880134",,Benedikt_Knopp,p-660013,
confirm_o-990039,confirm_order,2023-04-20T12:59:30,"Echo_Show_5,Kindle,iPad,iPad_mini,iPhone_11_Pro","i-880168,i-880169,i-880170,i-880171,i-880172,i-880173",o-990039,Christine_von_Dobbert,,SwissPeak_Timepieces_AG
send_p-660012,send_package,2023-04-20T13:45:41,"Echo,Echo_Show_5,Kindle,Kindle_Paperwhite,iPhone_11_Pro,iPhone_X","i-880085,i-880086,i-880087,i-880088,i-880123,i-880124,i-880125",,"Alessandro_Berti,Christopher_Schwanen",p-660012,
send_p-660013,send_package,2023-04-20T14:22:40,"Echo,Echo_Dot,Echo_Plus,Echo_Show_5,Echo_Show_8,Fire_Stick,Fire_Stick_4K,MacBook_Air,iPad_Air,iPad_mini,iPhone_8","i-880078,i-880080,i-880081,i-880082,i-880083,i-880126,i-880127,i-880128,i-880129,i-880130,i-880132,i-880133,i-880134",,"Christopher_Schwanen,Gyunam_Park",p-660013,
out_of_stock_i-880166,item_out_of_stock,2023-04-20T14:43:42,Echo_Studio,i-880166,,Christopher_Schwanen,,
pick_i-880173,pick_item,2023-04-20T15:22:53,iPad,i-880173,,Mahsa_Bafrani,,
place_o-990041,place_order,2023-04-20T16:30:49,"Echo_Plus,Kindle,Kindle_Paperwhite,iPad_Pro,iPad_mini,iPhone_11","i-880176,i-880177,i-880178,i-880179,i-880180,i-880181",o-990041,,,Mediterranea_Luxury_Cruises_S.p.A.
pick_i-880174,pick_item,2023-04-20T17:06:57,Kindle_Paperwhite,i-880174,,Leah_Tacke_genannt_Unterberg,,
pick_i-880084,pick_item,2023-04-21T06:49:39,Echo_Dot,i-880084,,Nina_Graves,,
